id,resume_id,language,label_seniority,label_quality_score,label_source,reviewed_seniority,reviewed_quality_score,reviewed_notes,text_preview
cc2107f3-5567-403f-ae99-1150dc48b971,ff6500de-8723-4699-9d18-c83c8316cdb6,pt,intern,80,synthetic,,,,Resumo Profissional com 1 anos de experiência em design. Foco em liderança técnica. Estagiário. Experiência Profissional • Desenvolveu e manteve sistemas críticos; coordenou equipe de 10 pessoas. • Li...
b52ed517-79d2-4564-99c9-195a6973f09b,cfeb1847-21be-40a8-934a-f259b7511e7b,pt,senior,80,synthetic,,,,Resumo Profissional com 8 anos de experiência em engenharia. Foco em entrega de valor. Engenheiro Sênior. Experiência Profissional • Desenvolveu e manteve sistemas críticos; coordenou equipe de 9 pess...
ced8cc42-b1d9-4c79-a692-8874821b70e4,b16a89b2-e8c9-41f4-bc6b-b1094238e1b0,pt,intern,80,synthetic,,,,Resumo Profissional com 0 anos de experiência em ciência de dados. Foco em qualidade. Estagiário. Experiência Profissional • Desenvolveu e manteve sistemas críticos; coordenou equipe de 15 pessoas. • ...
9c49cd39-0198-4e12-99b9-8120ea17b48b,d91ac417-f7c8-415e-97af-1d782f9af351,pt,senior,80,synthetic,,,,Resumo Profissional com 10 anos de experiência em design. Foco em entrega de valor. Engenheiro Sênior. Experiência Profissional • Desenvolveu e manteve sistemas críticos; coordenou equipe de 8 pessoas...
3b4d5cbc-28d5-4537-910a-054c854eed46,655d7f68-0909-426f-9a16-b3922c493248,pt,mid,80,synthetic,,,,Resumo Profissional com 5 anos de experiência em engenharia. Foco em liderança técnica. Analista Pleno. Experiência Profissional • Desenvolveu e manteve sistemas críticos; coordenou equipe de 11 pesso...
a365b8a6-d87b-4f21-9368-c96299cda1b9,4d552ded-42e0-4a9c-94cb-63c04b147582,pt,senior,80,synthetic,,,,Resumo Profissional com 12 anos de experiência em produto. Foco em qualidade. Engenheiro Sênior. Experiência Profissional • Desenvolveu e manteve sistemas críticos; coordenou equipe de 3 pessoas. • Li...
a1eb096a-fa9d-416f-8ced-5b34781ec0a8,10bdf300-4970-44a8-bb26-6d4c6616b09f,pt,junior,80,synthetic,,,,Resumo Profissional com 2 anos de experiência em engenharia. Foco em liderança técnica. Desenvolvedor Júnior. Experiência Profissional • Desenvolveu e manteve sistemas críticos; coordenou equipe de 4 ...
42c2834e-a094-45a5-91aa-626179191c01,72e3a132-d7b0-4d0f-a2fd-ccb27a1d1c55,pt,senior,80,synthetic,,,,Resumo Profissional com 11 anos de experiência em produto. Foco em liderança técnica. Engenheiro Sênior. Experiência Profissional • Desenvolveu e manteve sistemas críticos; coordenou equipe de 10 pess...
7e8f6f79-70c1-4a09-9175-2d0c7c6ef59b,4d629c94-be80-4224-af68-0491c0e69183,pt,intern,80,synthetic,,,,Resumo Profissional com 0 anos de experiência em design. Foco em entrega de valor. Estagiário. Experiência Profissional • Desenvolveu e manteve sistemas críticos; coordenou equipe de 10 pessoas. • Lid...
256ca8df-94e8-4946-b037-17af003bb2a4,386756cb-83cc-402f-8c39-d19682f92900,pt,senior,80,synthetic,,,,Resumo Profissional com 13 anos de experiência em design. Foco em entrega de valor. Engenheiro Sênior. Experiência Profissional • Desenvolveu e manteve sistemas críticos; coordenou equipe de 11 pessoa...
a0b59481-ae63-4035-a7ce-8739fd88cd36,9cab0914-d2d8-4f41-b339-d1dadb40c2e3,pt,mid,80,synthetic,,,,Resumo Profissional com 5 anos de experiência em engenharia. Foco em liderança técnica. Analista Pleno. Experiência Profissional • Desenvolveu e manteve sistemas críticos; coordenou equipe de 11 pesso...
75bbdc43-4dc2-454b-80a5-4adb5b602e0a,093f49dc-4f85-459f-8e66-ffd3e743cbcb,pt,senior,80,synthetic,,,,Resumo Profissional com 6 anos de experiência em desenvolvimento de software. Foco em entrega de valor. Engenheiro Sênior. Experiência Profissional • Desenvolveu e manteve sistemas críticos; coordenou...
c7b52234-5b0b-4280-b558-a2ec8eb86779,bf8f5387-5588-4560-82ad-513dae1f51d6,pt,mid,80,synthetic,,,,Resumo Profissional com 5 anos de experiência em ciência de dados. Foco em qualidade. Analista Pleno. Experiência Profissional • Desenvolveu e manteve sistemas críticos; coordenou equipe de 5 pessoas....
8ae6ecfe-95f3-4bbf-b3d8-bc8cae03272b,a9529f3e-30af-457b-9def-4b71d796fa0c,pt,junior,80,synthetic,,,,Resumo Profissional com 1 anos de experiência em engenharia. Foco em qualidade. Desenvolvedor Júnior. Experiência Profissional • Desenvolveu e manteve sistemas críticos; coordenou equipe de 12 pessoas...
589ad12f-ebc8-4247-ab1b-054e4efa6282,fb95780f-ad83-4e10-9a8a-92cf8ca55b14,pt,senior,80,synthetic,,,,Resumo Profissional com 6 anos de experiência em desenvolvimento de software. Foco em liderança técnica. Engenheiro Sênior. Experiência Profissional • Desenvolveu e manteve sistemas críticos; coordeno...
566d58cf-4bee-41b5-8e3a-997ad8d5e43c,89fda878-39d5-489f-b527-4af4859dc3b3,pt,mid,80,synthetic,,,,Resumo Profissional com 5 anos de experiência em engenharia. Foco em qualidade. Analista Pleno. Experiência Profissional • Desenvolveu e manteve sistemas críticos; coordenou equipe de 11 pessoas. • Li...
423c2ba2-99f3-44de-b10d-2908d80d9c19,6bf69e6d-8c5a-4a7a-a4a2-e4c77958d5b8,pt,intern,80,synthetic,,,,Resumo Profissional com 0 anos de experiência em ciência de dados. Foco em liderança técnica. Estagiário. Experiência Profissional • Desenvolveu e manteve sistemas críticos; coordenou equipe de 13 pes...
80babe6b-072b-4917-be27-5a46ff7c8d8b,7865a9b2-c841-4c70-9f17-8e893ae56f55,pt,intern,80,synthetic,,,,Resumo Profissional com 0 anos de experiência em ciência de dados. Foco em liderança técnica. Estagiário. Experiência Profissional • Desenvolveu e manteve sistemas críticos; coordenou equipe de 5 pess...
c6d3edee-5fb9-4d99-a882-cde2cfbc01b4,495d8802-ab6b-4799-935d-4883df9d41c0,pt,senior,80,synthetic,,,,Resumo Profissional com 14 anos de experiência em produto. Foco em liderança técnica. Engenheiro Sênior. Experiência Profissional • Desenvolveu e manteve sistemas críticos; coordenou equipe de 12 pess...
94ef1ab6-3172-4739-8e31-93a6c9f0626b,4828ad0d-7e4b-48a1-81c0-19c5c913107b,pt,mid,80,synthetic,,,,Resumo Profissional com 5 anos de experiência em desenvolvimento de software. Foco em liderança técnica. Analista Pleno. Experiência Profissional • Desenvolveu e manteve sistemas críticos; coordenou e...
d3244941-455e-45c0-8bf9-a870f29170ed,81291b7f-90b3-4900-a955-6e73f89d5ebc,pt,intern,80,synthetic,,,,Resumo Profissional com 0 anos de experiência em engenharia. Foco em liderança técnica. Estagiário. Experiência Profissional • Desenvolveu e manteve sistemas críticos; coordenou equipe de 10 pessoas. ...
b1b6540d-5fee-48aa-a2ba-73fd5065febb,c3aab00a-8ec7-4d2f-9bf8-7d7722fea145,pt,intern,80,synthetic,,,,Resumo Profissional com 0 anos de experiência em ciência de dados. Foco em liderança técnica. Estagiário. Experiência Profissional • Desenvolveu e manteve sistemas críticos; coordenou equipe de 7 pess...
899bfb64-482d-49ec-a6e0-00dc8cecec2c,ad4b260a-488c-47fd-bb85-84c0084034e2,pt,mid,80,synthetic,,,,Resumo Profissional com 5 anos de experiência em desenvolvimento de software. Foco em liderança técnica. Analista Pleno. Experiência Profissional • Desenvolveu e manteve sistemas críticos; coordenou e...
0ee9bca0-bb96-423e-9414-21b0c333fd19,93212d45-4186-45fe-b44a-5ff93adb6c18,pt,senior,80,synthetic,,,,Resumo Profissional com 7 anos de experiência em desenvolvimento de software. Foco em qualidade. Engenheiro Sênior. Experiência Profissional • Desenvolveu e manteve sistemas críticos; coordenou equipe...
